article,author,url,DOI,year
IoT: Internet of Threats? A Survey of Practical Security Vulnerabilities in Real IoT Devices,"Francesca Meneghello;
Matteo Calore;
Daniel Zucchetto;
Michele Polese;
Andrea Zanella",https://ieeexplore.ieee.org/document/8796409/,10.1109/JIOT.2019.2935189,Year: 2019
Internet of Things (IoT) based Energy Tracking and Bill Estimation System,"Rishi Mathur;
Kamlesh Kalbande",https://ieeexplore.ieee.org/document/9243480/,10.1109/I-SMAC49090.2020.9243480,Year: 2020
Accelerating Industrial IoT Application Deployment through Reusable AI Components,"Senthamiz Selvi Arumugam;
Ramamurthy Badrinath;
Aitor Hernandez Herranz;
Jan Höller;
Carlos R. B. Azevedo;
Bin Xiao;
Valentin Tudor",https://ieeexplore.ieee.org/document/8766398/,10.1109/GIOTS.2019.8766398,Year: 2019
IoT-cloud authorization and delegation mechanisms for ubiquitous sensing and actuation,"Dario Bruneo;
Salvatore Distefano;
Francesco Longo;
Giovanni Merlino;
Antonio Puliafito",https://ieeexplore.ieee.org/document/7845494/,10.1109/WF-IoT.2016.7845494,Year: 2016
A PUF-based paradigm for IoT security,"Tarek Idriss;
Haytham Idriss;
Magdy Bayoumi",https://ieeexplore.ieee.org/document/7845456/,10.1109/WF-IoT.2016.7845456,Year: 2016
Powering the IoT through embedded machine learning and LoRa,"Vignesh Mahalingam Suresh;
Rishi Sidhu;
Prateek Karkare;
Aakash Patil;
Zhang Lei;
Arindam Basu",https://ieeexplore.ieee.org/document/8355177/,10.1109/WF-IoT.2018.8355177,Year: 2018
Leveraging BLE and LoRa in IoT network for wildlife monitoring system (WMS),"Eyuel D. Ayele;
Kallol Das;
Nirvana Meratnia;
Paul J.M. Havinga",https://ieeexplore.ieee.org/document/8355223/,10.1109/WF-IoT.2018.8355223,Year: 2018
"Next Generation Lightweight Cryptography for Smart IoT Devices: : Implementation, Challenges and Applications","Nilupulee A. Gunathilake;
William J. Buchanan;
Rameez Asif",https://ieeexplore.ieee.org/document/8767250/,10.1109/WF-IoT.2019.8767250,Year: 2019
Enabling mechanisms for Cloud-based network virtualization in IoT,"Giovanni Merlino;
Dario Bruneo;
Salvatore Distefano;
Francesco Longo;
Antonio Puliafito",https://ieeexplore.ieee.org/document/7389064/,10.1109/WF-IoT.2015.7389064,Year: 2015
Authentication and Authorization for IoT Devices in Disadvantaged Environments,"Sebastián Echeverría;
Grace A. Lewis;
Dan Klinedinst;
Ludwig Seitz",https://ieeexplore.ieee.org/document/8767192/,10.1109/WF-IoT.2019.8767192,Year: 2019
Long-range & Self-powered IoT Devices for Agriculture & Aquaponics Based on Multi-hop Topology,"Rolf A. Kjellby;
Linga R. Cenkeramaddi;
Anders Frøytlog;
Baltasar B. Lozano;
J. Soumya;
Meghana Bhange",https://ieeexplore.ieee.org/document/8767196/,10.1109/WF-IoT.2019.8767196,Year: 2019
Interworking technique and architecture for connecting LAN IoT devices towards standardized IoT service layer platform,"Jonggwan An;
JaeYoung Hwang;
JaeSeung Song",https://ieeexplore.ieee.org/document/7800513/,10.1109/GCCE.2016.7800513,Year: 2016
