article,author,url,DOI,year
IEE Colloquium on 'Image Processing in Medicine' (Digest No.084),"IEE Colloquium on Image Processing in Medicine
Year: 1991 | Conference Paper | Publisher: IET",https://ieeexplore.ieee.org/document/181489/,,1991
A “Twisting and Bending” Model-Based Nonrigid Image Registration Technique for 3-D Ultrasound Carotid Images,"Nuwan D. Nanayakkara;
Bernard Chiu;
Abbas Samani;
J. David Spence;
Jagath Samarabandu;
Aaron Fenster",https://ieeexplore.ieee.org/document/4448998/,10.1109/TMI.2008.918326,2008
Intraoperative Glioma Grading Using Neural Architecture Search and Multi-Modal Imaging,"Anqi Xiao;
Biluo Shen;
Xiaojing Shi;
Zhe Zhang;
Zeyu Zhang;
Jie Tian;
Nan Ji;
Zhenhua Hu",https://ieeexplore.ieee.org/document/9754565/,10.1109/TMI.2022.3166129,2022
F– k Domain Imaging for Synthetic Aperture Sequential Beamforming,"Hendrik J. Vos;
Paul L. M. J. van Neer;
Mariana Melo Mota;
Martin D. Verweij;
Antonius F. W. van der Steen;
Arno W. F. Volker",https://ieeexplore.ieee.org/document/7327240/,10.1109/TUFFC.2015.2499839,2016
Reversible wavelet and spectral transforms for lossless compression of color images,"N. Strobel;
S.K. Mitra;
B.S. Manjunath",https://ieeexplore.ieee.org/document/999076/,10.1109/ICIP.1998.999076,1998
Iso-shaping rigid bodies for estimating their motion from image sequences,"P.K. Saha;
J.K. Udupa;
A.X. Falcao;
B.E. Hirsch;
S. Siegler",https://ieeexplore.ieee.org/document/1256428/,10.1109/TMI.2003.819924,2004
Automatic background recognition and removal (ABRR) in computed radiography images,"J. Zhang;
H.K. Huang",https://ieeexplore.ieee.org/document/650873/,10.1109/42.650873,1997
Navigator-Free EPI Ghost Correction With Structured Low-Rank Matrix Models: New Theory and Methods,"Rodrigo A. Lobos;
Tae Hyung Kim;
W. Scott Hoge;
Justin P. Haldar",https://ieeexplore.ieee.org/document/8329142/,10.1109/TMI.2018.2822053,2018
The Color Monogenic Signal: A new framework for color image processing. application to color optical flow,"Guillaume Demarcq;
Laurent Mascarilla;
Pierre Courtellemont",https://ieeexplore.ieee.org/document/5414353/,10.1109/ICIP.2009.5414353,2009
Controlling Familywise Error Rate for Matched Subspace Detection in Dynamic FDG PET,"Zheng Li;
Quanzheng Li;
Dimitrios Pantazis;
Xiaoli Yu;
Peter S. Conti;
Richard M. Leahy",https://ieeexplore.ieee.org/document/5265438/,10.1109/TMI.2009.2024939,2009
Signal and image data processing in ultrasonic imaging,J. Jan,https://ieeexplore.ieee.org/document/1220439/,10.1109/VIPMC.2003.1220439,2003
Cluster-based probability model and its application to image and texture processing,"K. Popat;
R.W. Picard",https://ieeexplore.ieee.org/document/551697/,10.1109/83.551697,1997
"Exact Calculation of Noise Maps and
g
-Factor in GRAPPA Using a
k
-Space Analysis","Iñaki Rabanillo;
Santiago Aja-Fernández;
Carlos Alberola-López;
Diego Hernando",https://ieeexplore.ieee.org/document/8063348/,10.1109/TMI.2017.2760921,2018
GPU-Based Real-Time Volumetric Ultrasound Image Reconstruction for a Ring Array,"Jung Woo Choe;
Amin Nikoozadeh;
Ömer Oralkan;
Butrus T. Khuri-Yakub",https://ieeexplore.ieee.org/document/6481447/,10.1109/TMI.2013.2253117,2013
Easy Java programming for teaching image-processing,"D. Sage;
M. Unser",https://ieeexplore.ieee.org/document/958110/,10.1109/ICIP.2001.958110,2001
Contrast definition for optical coherent polarimetric images,"F. Goudail;
P. Refregier",https://ieeexplore.ieee.org/document/1300565/,10.1109/TPAMI.2004.22,2004
Signal and image processing strategies for reconstructing 3-D color flow maps from ultrasonic data,"B.G. Zagar;
V.R. Algazi;
K. Whittaker Ferrara",https://ieeexplore.ieee.org/document/401906/,10.1109/ULTSYM.1994.401906,1994
A Framework for Hexagonal Image Processing Using Hexagonal Pixel-Perfect Approximations in Subpixel Resolution,"Sadegh Fadaei;
Abdolreza Rashno",https://ieeexplore.ieee.org/document/9409677/,10.1109/TIP.2021.3073328,2021
HICO level-2 data processing toolbox for the atmospheric correction and the retrieval of water quality parameters,"J. Vicent;
N. Sabater;
C. Tenjo;
A. Ruiz-Verdú;
J. Delegido;
R. Peña-Martínez;
J. Moreno",https://ieeexplore.ieee.org/document/8077655/,10.1109/WHISPERS.2014.8077655,2014
Hyperspectral change detection with stereo disparity information enhancement,"Ali Can Karaca;
Davut Çeşmeci;
Alp Ertürk;
M. Kemal Güllü;
Sarp Ertürk",https://ieeexplore.ieee.org/document/8077541/,10.1109/WHISPERS.2014.8077541,2014
A Generalized Metaphor of Chinese Restaurant Franchise to Fusing Both Panchromatic and Multispectral Images for Unsupervised Classification,"Ting Mao;
Hong Tang;
Jianjun Wu;
Weiguo Jiang;
Shi He;
Yang Shu",https://ieeexplore.ieee.org/document/7458164/,10.1109/TGRS.2016.2545927,2016
Detection of Leukemia in microscopic images using image processing,"Chaitali Raje;
Jyoti Rangole",https://ieeexplore.ieee.org/document/6949840/,10.1109/ICCSP.2014.6949840,2014
Registration and tracking to integrate X-ray and MR images in an XMR Facility,"K.S. Rhode;
D.L.G. Hill;
P.J. Edwards;
J. Hipwell;
D. Rueckert;
G. Sanchez-Ortiz;
S. Hegde;
V. Rahunathan;
R. Razavi",https://ieeexplore.ieee.org/document/1242340/,10.1109/TMI.2003.819275,2003
Open-Set Source Attribution for Panchromatic Satellite Imagery,"E. D. Cannas;
S. Baireddy;
E. R. Bartusiak;
S. K. Yarlagadda;
D. Mas Montserrat;
P. Bestagini;
S. Tubaro;
E. J. Delp",https://ieeexplore.ieee.org/document/9506600/,10.1109/ICIP42928.2021.9506600,2021
Color Texture Segmentation Using Quaternion-Gabor Filters,"Hui Wang;
Xiao-Hui Wang;
Yue Zhou;
Jie Yang",https://ieeexplore.ieee.org/document/4106637/,10.1109/ICIP.2006.312504,2006
Goal-Oriented Rectification of Camera-Based Document Images,"Nikolaos Stamatopoulos;
Basilis Gatos;
Ioannis Pratikakis;
Stavros J. Perantonis",https://ieeexplore.ieee.org/document/5585760/,10.1109/TIP.2010.2080280,2011
An automated image processing system for the detection of photoreceptor cells in adaptive optics retinal images,"Anfisa Lazareva;
Panos Liatsis;
Franziska G. Rauscher",https://ieeexplore.ieee.org/document/7314210/,10.1109/IWSSIP.2015.7314210,2015
Visible Korean Human: Improved serially sectioned images of the entire body,"Jin Seo Park;
Min Suk Chung;
Sung Bae Hwang;
Yong Sook Lee;
Dong-Hwan Har;
Hyung Seon Park",https://ieeexplore.ieee.org/document/1397822/,10.1109/TMI.2004.842454,2005
Theory and application of image neighborhood parallel processing,"Guangda Su;
Jiongxin Liu;
Yan Shang;
Boya Chen;
Shi Chen",https://ieeexplore.ieee.org/document/5414487/,10.1109/ICIP.2009.5414487,2009
Accurate Localization of Optic Radiation During Neurosurgery in an Interventional MRI Suite,"Pankaj Daga;
Gavin Winston;
Marc Modat;
Mark White;
Laura Mancini;
M. Jorge Cardoso;
Mark Symms;
Jason Stretton;
Andrew W. McEvoy;
John Thornton;
Caroline Micallef;
Tarek Yousry;
David J. Hawkes;
John S Duncan;
Sebastien Ourselin",https://ieeexplore.ieee.org/document/6109349/,10.1109/TMI.2011.2179668,2012
BM3D Frames and Variational Image Deblurring,"Aram Danielyan;
Vladimir Katkovnik;
Karen Egiazarian",https://ieeexplore.ieee.org/document/6086619/,10.1109/TIP.2011.2176954,2012
Color guided thermal image super resolution,"Xiaohui Chen;
Guangtao Zhai;
Jia Wang;
Chunjia Hu;
Yuanchun Chen",https://ieeexplore.ieee.org/document/7805509/,10.1109/VCIP.2016.7805509,2016
Efficient Joint Image Reconstruction of Multi-Patch Data Reusing a Single System Matrix in Magnetic Particle Imaging,"Patryk Szwargulski;
Martin Möddel;
Nadine Gdaniec;
Tobias Knopp",https://ieeexplore.ieee.org/document/8490900/,10.1109/TMI.2018.2875829,2019
Low-poly style image and video processing,"Wenli Zhang;
Shuangjiu Xiao;
Xin Shi",https://ieeexplore.ieee.org/document/7314186/,10.1109/IWSSIP.2015.7314186,2015
Reconstructing the 3D Shape and Bone Mineral Density Distribution of the Proximal Femur From Dual-Energy X-Ray Absorptiometry,"Tristan Whitmarsh;
Ludovic Humbert;
Mathieu De Craene;
Luis M. Del Rio Barquero;
Alejandro F. Frangi",https://ieeexplore.ieee.org/document/5962359/,10.1109/TMI.2011.2163074,2011
Imprinted Braille-character pattern recognition using image processing techniques,"Mohd Wajid;
Mohammad Waris Abdullah;
Omar Farooq",https://ieeexplore.ieee.org/document/6108954/,10.1109/ICIIP.2011.6108954,2011
P-Laplacian Driven Image Processing,Arjan Kuijper,https://ieeexplore.ieee.org/document/4379814/,10.1109/ICIP.2007.4379814,2007
Multispectral Interlaced Sparse Sampling Photoacoustic Tomography,"Xipan Li;
Shuangyang Zhang;
Jian Wu;
Shixian Huang;
Qianjin Feng;
Li Qi;
Wufan Chen",https://ieeexplore.ieee.org/document/9097921/,10.1109/TMI.2020.2996240,2020
Brain Functional Localization: A Survey of Image Registration Techniques,"Ali Gholipour;
Nasser Kehtarnavaz;
Richard Briggs;
Michael Devous;
Kaundinya Gopinath",https://ieeexplore.ieee.org/document/4141192/,10.1109/TMI.2007.892508,2007
Real-time 2D feature detection with low-level image processing algorithms on smart CCD/CMOS image sensors,"T. Spirig;
P. Seitz;
O. Vietze;
F. Heitger;
O. Kubler",https://ieeexplore.ieee.org/document/561086/,10.1109/ICIP.1996.561086,1996
Signal analysis and compression performance evaluation of pathological microscopic images,"A. Okumura;
J. Suzuki;
I. Furukawa;
S. Ono;
T. Ashihara",https://ieeexplore.ieee.org/document/650867/,10.1109/42.650867,1997
Global feature extraction operations for near-sensor image processing,"A. Astrom;
R. Forchheimer;
J.-E. Eklund",https://ieeexplore.ieee.org/document/481674/,10.1109/83.481674,1996
Image Segmentation Model using Active Contour and Image Decomposition,"Xavier Bresson;
Jean-Philippe Thiran",https://ieeexplore.ieee.org/document/4106865/,10.1109/ICIP.2006.312676,2006
Distributed system for medical image transfer using wavelet-based dynamic RoI coding,"P. Rahmiati;
A. Fajri;
A. Handayani;
T.L.R. Mengko;
A.B. Suksmono;
J.T. Pramudito",https://ieeexplore.ieee.org/document/1500438/,10.1109/HEALTH.2005.1500438,2005
3D medical image compression based on multiplierless low-complexity RKLT and shape-adaptive wavelet transform,"Lei Wang;
Jiaji Wu;
Licheng Jiao;
Guangming Shi",https://ieeexplore.ieee.org/document/5413932/,10.1109/ICIP.2009.5413932,2009
The properties of the cornea based on hyperspectral imaging: Optical biomedical engineering perspective,"S. S. M. Noor;
K. Michael;
S. Marshall;
J. Ren;
J. Tschannerl;
F. J. Kao",https://ieeexplore.ieee.org/document/7502710/,10.1109/IWSSIP.2016.7502710,2016
IEE Colloquium on 'Applications of Wavelet Transforms in Image Processing' (Digest No.009),"IEE Colloquium on Applications of Wavelet Transforms in Image Processing
Year: 1993 | Conference Paper | Publisher: IET",https://ieeexplore.ieee.org/document/217811/,,1993
IEE Colloquium on 'Parallel Architectures for Image Processing Applications' (Digest No.086),"IEE Colloquium on Parallel Architectures for Image Processing Applications
Year: 1991 | Conference Paper | Publisher: IET",https://ieeexplore.ieee.org/document/181494/,,1991
Sparse Representation for Color Image Restoration,"Julien Mairal;
Michael Elad;
Guillermo Sapiro",https://ieeexplore.ieee.org/document/4392496/,10.1109/TIP.2007.911828,2008
Genetic-based fuzzy image filter and its application to image processing,"Chang-Shing Lee;
Shu-Mei Guo;
Chin-Yuan Hsu",https://ieeexplore.ieee.org/document/1468244/,10.1109/TSMCB.2005.845397,2005
IEE Colloquium on 'Applications of Image Processing in Mass Health Screening' (Digest No.056),"IEE Colloquium on Applications of Image Processing in Mass Health Screening
Year: 1992 | Conference Paper | Publisher: IET",https://ieeexplore.ieee.org/document/167969/,,1992
"Bayesian
k
-Space–Time Reconstruction of MR Spectroscopic Imaging for Enhanced Resolution","John Kornak;
Karl Young;
Brian J. Soher;
Andrew A. Maudsley",https://ieeexplore.ieee.org/document/5432976/,10.1109/TMI.2009.2037956,2010
Medical Image Analysis,"Felix Ritter;
Tobias Boskamp;
A. Homeyer;
Hendrik Laue;
Michael Schwier;
Florian Link;
H.-O. Peitgen",https://ieeexplore.ieee.org/document/6088923/,10.1109/MPUL.2011.942929,2011
Context Coding of Depth Map Images Under the Piecewise-Constant Image Model Representation,"Ioan Tabus;
Ionut Schiopu;
Jaakko Astola",https://ieeexplore.ieee.org/document/6547714/,10.1109/TIP.2013.2271117,2013
Deterministic edge-preserving regularization in computed imaging,"P. Charbonnier;
L. Blanc-Feraud;
G. Aubert;
M. Barlaud",https://ieeexplore.ieee.org/document/551699/,10.1109/83.551699,1997
Suppression of Motion Artifacts Caused by Temporally Recurring Tracer Distributions in Multi-Patch Magnetic Particle Imaging,"Nadine Gdaniec;
Marija Boberg;
Martin Möddel;
Patryk Szwargulski;
Tobias Knopp",https://ieeexplore.ieee.org/document/9104762/,10.1109/TMI.2020.2998910,2020
Sparsity-Promoting Tomographic Fluorescence Imaging With Simplified Spherical Harmonics Approximation,"Dong Han;
Jie Tian;
Kai Liu;
Jinchao Feng;
Bo Zhang;
Xibo Ma;
Chenghu Qin",https://ieeexplore.ieee.org/document/5491099/,10.1109/TBME.2010.2053538,2010
Color Correction Based on CFA and Enhancement Based on Retinex With Dense Pixels for Underwater Images,"Changli Li;
Shiqiang Tang;
Hon Keung Kwan;
Jingwen Yan;
Teng Zhou",https://ieeexplore.ieee.org/document/9177130/,10.1109/ACCESS.2020.3019354,2020
The application of multiwavelet filterbanks to image processing,"V. Strela;
P.N. Heller;
G. Strang;
P. Topiwala;
C. Heil",https://ieeexplore.ieee.org/document/753742/,10.1109/83.753742,1999
Geodesic Active Fields—A Geometric Framework for Image Registration,"Dominique Zosso;
Xavier Bresson;
Jean-Philippe Thiran",https://ieeexplore.ieee.org/document/5640671/,10.1109/TIP.2010.2093904,2011
Despeckling of medical ultrasound images using data and rate adaptive lossy compression,"N. Gupta;
M.N.S. Swamy;
E. Plotkin",https://ieeexplore.ieee.org/document/1435536/,10.1109/TMI.2005.847401,2005
Segmentation of Complementary DNA Microarray Images by Wavelet-Based Markov Random Field Model,"Emmanouil I. Athanasiadis;
Dionisis A. Cavouras;
Dimitris Th. Glotsos;
Pantelis V. Georgiadis;
Ioannis K. Kalatzis;
George C. Nikiforidis",https://ieeexplore.ieee.org/document/5268205/,10.1109/TITB.2009.2032332,2009
Improved multi-image resolution enhancement for colour images captured by single-CCD cameras,"D.S. Messing;
M.I. Sezan",https://ieeexplore.ieee.org/document/899453/,10.1109/ICIP.2000.899453,2000
A New Composite Multimodality Image Fusion Method Based on Shearlet Transform and Retina Inspired Model,"Mohammadmahdi Sayadi;
Hassan Ghassemian;
Reza Naimi;
Maryam Imani",https://ieeexplore.ieee.org/document/9116919/,10.1109/MVIP49855.2020.9116919,2020
The fractional differential enhancement of image texture features and its parallel processing optimization,"Jin Che;
Yi-Shuai Shi;
Yang Xiang;
Yu-Tao Ma",https://ieeexplore.ieee.org/document/6470034/,10.1109/CISP.2012.6470034,2012
"Multimodal image-guidance for noninvasive surgery: registration, segmentation, and statistical imaging models",E.S. Ebbini,https://ieeexplore.ieee.org/document/818097/,10.1109/ISSPA.1999.818097,1999
Optical imaging of anatomical maps derived from magnetic resonance images using time-independent optical sources,"Jenghwa Chang;
H.L. Graber;
Ping Chen Koo;
R. Aronson;
S.-L.S. Barbour;
R.L. Barbour",https://ieeexplore.ieee.org/document/552056/,10.1109/42.552056,1997
Reconstructing Undersampled Photoacoustic Microscopy Images Using Deep Learning,"Anthony DiSpirito;
Daiwei Li;
Tri Vu;
Maomao Chen;
Dong Zhang;
Jianwen Luo;
Roarke Horstmeyer;
Junjie Yao",https://ieeexplore.ieee.org/document/9226513/,10.1109/TMI.2020.3031541,2021
Spatio-Temporally Constrained Reconstruction for Hyperpolarized Carbon-13 MRI Using Kinetic Models,"John Maidens;
Jeremy W. Gordon;
Hsin-Yu Chen;
Ilwoo Park;
Mark Van Criekinge;
Eugene Milshteyn;
Robert Bok;
Rahul Aggarwal;
Marcus Ferrone;
James B. Slater;
John Kurhanewicz;
Daniel B. Vigneron;
Murat Arcak;
Peder E. Z. Larson",https://ieeexplore.ieee.org/document/8372932/,10.1109/TMI.2018.2844246,2018
Scale-based diffusive image filtering preserving boundary sharpness and fine structures,"P.K. Saha;
J.K. Udupa",https://ieeexplore.ieee.org/document/963817/,10.1109/42.963817,2001
Deblurred Images Post-Processing by Poisson Warping,"Alexandra Nasonova;
Andrey Krylov",https://ieeexplore.ieee.org/document/6915685/,10.1109/LSP.2014.2361492,2015
"3D+t
Morphological Processing: Applications to Embryogenesis Image Analysis","Miguel A. Luengo-Oroz;
David Pastor-Escuredo;
Carlos Castro-Gonzalez;
Emmanuel Faure;
Thierry Savy;
Benoit Lombardot;
Jose L. Rubio-Guivernau;
Louise Duloquin;
Maria J. Ledesma-Carbayo;
Paul Bourgine;
Nadine Peyrieras;
Andres Santos",https://ieeexplore.ieee.org/document/6193178/,10.1109/TIP.2012.2197007,2012
Exploiting the Self-Similarity in ERP Images by Nonlocal Means for Single-Trial Denoising,"Daniel J. Strauss;
Tanja Teuber;
Gabriele Steidl;
Farah I. Corona-Strauss",https://ieeexplore.ieee.org/document/6324448/,10.1109/TNSRE.2012.2220568,2013
A multimedia image database for image processing instruction,"R.H. Bamberger;
S.L. Eddins;
S.J. Reeves",https://ieeexplore.ieee.org/document/319042/,10.1109/ICASSP.1993.319042,1993
Hierarchical Stochastic Image Grammars for Classification and Segmentation,"W. Wang;
I. Pollak;
T.-S. Wong;
C.A. Bouman;
M.P. Harper;
J.M. Siskind",https://ieeexplore.ieee.org/document/1703592/,10.1109/TIP.2006.877496,2006
Non-Rigid Respiratory Motion Estimation of Whole-Heart Coronary MR Images Using Unsupervised Deep Learning,"Haikun Qi;
Niccolo Fuin;
Gastao Cruz;
Jiazhen Pan;
Thomas Kuestner;
Aurelien Bustin;
René M. Botnar;
Claudia Prieto",https://ieeexplore.ieee.org/document/9215010/,10.1109/TMI.2020.3029205,2021
A new no-reference stereoscopic image quality assessment based on ocular dominance theory and degree of parallax,"Ke Gu;
Guangtao Zhai;
Xiaokang Yang;
Wenjun Zhang",https://ieeexplore.ieee.org/document/6460108/,,2012
