u_id,d_id,upload_date
754100,51285,2022-03-17
520907,51286,2022-12-17
688703,51287,2022-10-10
629471,51288,2022-08-18
649943,51289,2022-02-21
253022,51290,2022-08-19
129084,51291,2022-04-29
205242,51292,2022-12-20
969303,51293,2022-03-25
264423,51294,2022-01-30
875655,51295,2022-05-27
247204,51296,2022-06-06
307708,51297,2022-06-24
385852,51298,2022-02-12
250456,51299,2022-05-06
43629,51300,2022-01-08
210806,51301,2022-02-02
483990,51302,2022-05-05
30944,51303,2022-08-17
382807,51304,2022-03-09
512852,51305,2022-11-26
742945,51306,2022-09-25
941942,51307,2022-09-27
418641,51308,2022-10-26
607833,51309,2022-03-04
408432,51310,2022-12-10
356633,51311,2022-06-28
942608,51312,2022-02-14
613130,51313,2022-12-29
643687,51314,2022-10-20
640785,51315,2022-02-28
49108,51316,2022-12-20
914340,51317,2022-01-22
239360,51318,2022-02-24
211754,51319,2022-08-30
496761,51320,2022-04-11
721858,51321,2022-02-25
456470,51322,2022-11-30
979220,51323,2022-10-11
750944,51324,2022-05-16
419620,51325,2022-12-23
251507,51326,2022-08-13
526768,51327,2022-07-11
651281,51328,2022-03-15
450207,51329,2022-10-06
583888,51330,2022-08-22
137650,51331,2022-09-09
779949,51332,2022-01-17
850713,51333,2022-03-18
639412,51334,2022-07-29
174746,51335,2022-04-01
740205,51336,2022-11-09
574941,51337,2022-05-05
927913,51338,2022-06-05
361675,51339,2022-02-14
484412,51340,2022-01-11
530018,51341,2022-04-24
13541,51342,2022-07-27
295599,51343,2022-01-19
548955,51344,2022-02-08
272104,51345,2022-08-02
896209,51346,2022-06-01
290320,51347,2022-01-29
375796,51348,2022-03-14
436209,51349,2022-07-22
774796,51350,2022-05-05
281092,51351,2022-04-23
801780,51352,2022-06-22
812278,51353,2022-02-18
10490,51354,2022-08-23
799982,51355,2022-08-15
92708,51356,2022-12-12
754510,51357,2022-05-05
878670,51358,2022-08-27
468320,51359,2022-11-16
244692,51360,2022-01-11
278751,51361,2022-09-20
649512,51362,2022-09-27
653541,51363,2022-10-29
952049,51364,2022-07-03
194590,51365,2022-09-06
840758,51366,2022-10-25
531139,51367,2022-04-18
240606,51368,2022-06-13
247007,51369,2022-09-04
821199,51370,2022-08-10
422034,51371,2022-01-03
38968,51372,2022-09-30
210248,51373,2022-07-17
47486,51374,2022-07-21
890045,51375,2022-01-30
760771,51376,2022-06-30
396215,51377,2022-11-26
276217,51378,2022-03-26
660771,51379,2022-12-22
478433,51380,2022-01-25
153976,51381,2022-09-02
54399,51382,2022-04-02
151752,51383,2022-01-30
650883,51384,2022-03-26
627760,51385,2022-11-12
6437,51386,2022-03-15
910235,51387,2022-11-10
649866,51388,2022-09-13
216653,51389,2022-06-21
331702,51390,2022-03-04
462393,51391,2022-05-07
259525,51392,2022-03-20
874816,51393,2022-05-04
135989,51394,2022-08-27
771839,51395,2022-12-12
292909,51396,2022-01-02
241948,51397,2022-05-14
865556,51398,2022-09-29
803767,51399,2022-01-09
388588,51400,2022-01-02
800914,51401,2022-07-16
209166,51402,2022-05-29
716110,51403,2022-05-16
127063,51404,2022-11-15
419529,51405,2022-02-26
31461,51406,2022-11-12
62375,51407,2022-05-23
570191,51408,2022-09-23
951441,51409,2022-10-27
969023,51410,2022-12-13
524443,51411,2022-03-27
703675,51412,2022-02-30
480012,51413,2022-06-23
589644,51414,2022-07-11
192444,51415,2022-01-14
3167,51416,2022-05-14
742736,51417,2022-03-28
118762,51418,2022-11-17
242466,51419,2022-02-05
281411,51420,2022-05-07
972270,51421,2022-05-05
634968,51422,2022-02-01
274772,51423,2022-03-29
321123,51424,2022-07-16
21320,51425,2022-02-18
520206,51426,2022-11-19
152815,51427,2022-09-01
374831,51428,2022-11-06
549444,51429,2022-11-05
883482,51430,2022-08-09
491139,51431,2022-09-23
242608,51432,2022-09-11
919615,51433,2022-03-14
636860,51434,2022-04-19
468886,51435,2022-09-14
933373,51436,2022-08-18
786358,51437,2022-12-30
751295,51438,2022-07-09
377041,51439,2022-08-26
700080,51440,2022-12-22
479284,51441,2022-03-17
275289,51442,2022-05-05
337570,51443,2022-08-03
339805,51444,2022-01-22
149356,51445,2022-03-29
473735,51446,2022-01-09
46321,51447,2022-02-03
330733,51448,2022-11-30
997099,51449,2022-08-29
424597,51450,2022-12-18
221997,51451,2022-01-30
779532,51452,2022-01-04
849682,51453,2022-02-23
341908,51454,2022-06-30
395540,51455,2022-07-24
245777,51456,2022-03-09
573565,51457,2022-10-19
640424,51458,2022-11-06
618239,51459,2022-07-04
515473,51460,2022-03-21
732938,51461,2022-11-24
855595,51462,2022-03-18
106592,51463,2022-05-17
887444,51464,2022-08-29
231202,51465,2022-09-17
165491,51466,2022-06-03
432017,51467,2022-04-05
215081,51468,2022-07-13
337618,51469,2022-06-04
763495,51470,2022-10-23
671853,51471,2022-05-11
255781,51472,2022-06-04
945845,51473,2022-09-19
800578,51474,2022-07-10
558233,51475,2022-08-18
173223,51476,2022-09-13
842568,51477,2022-02-27
27072,51478,2022-03-16
635795,51479,2022-11-21
431317,51480,2022-03-21
743884,51481,2022-11-28
898154,51482,2022-02-20
467595,51483,2022-07-03
590983,51484,2022-04-06
476659,51485,2022-11-02
45058,51486,2022-08-16
156750,51487,2022-06-11
756995,51488,2022-02-02
934430,51489,2022-06-18
53141,51490,2022-03-27
452112,51491,2022-02-04
720644,51492,2022-07-29
142007,51493,2022-07-19
74818,51494,2022-09-12
819072,51495,2022-01-07
500046,51496,2022-08-30
701422,51497,2022-10-23
400793,51498,2022-09-02
822133,51499,2022-07-07
547602,51500,2022-03-23
741894,51501,2022-02-29
346323,51502,2022-01-08
488684,51503,2022-05-10
639057,51504,2022-10-27
611679,51505,2022-01-18
947414,51506,2022-05-13
515004,51507,2022-09-12
705898,51508,2022-11-20
38800,51509,2022-02-17
268155,51510,2022-03-06
392832,51511,2022-10-22
277468,51512,2022-11-02
850240,51513,2022-04-09
532780,51514,2022-07-25
645229,51515,2022-12-12
712210,51516,2022-03-07
741733,51517,2022-06-22
667858,51518,2022-04-25
354311,51519,2022-09-11
692481,51520,2022-01-16
287483,51521,2022-05-24
207427,51522,2022-12-19
515148,51523,2022-02-10
553261,51524,2022-05-07
579023,51525,2022-03-27
609094,51526,2022-12-15
642335,51527,2022-09-18
588045,51528,2022-04-29
229402,51529,2022-11-25
29768,51530,2022-06-26
503704,51531,2022-10-26
139088,51532,2022-02-22
379940,51533,2022-01-19
611099,51534,2022-07-10
635082,51535,2022-05-15
600762,51536,2022-06-29
127751,51537,2022-04-05
232638,51538,2022-05-16
225172,51539,2022-11-16
964504,51540,2022-06-12
418450,51541,2022-11-04
169810,51542,2022-07-06
720521,51543,2022-02-14
660978,51544,2022-04-27
398545,51545,2022-11-17
790866,51546,2022-06-04
207289,51547,2022-06-18
502413,51548,2022-09-21
120609,51549,2022-11-19
531975,51550,2022-10-13
248824,51551,2022-04-06
503370,51552,2022-11-25
15979,51553,2022-10-03
290715,51554,2022-04-01
245361,51555,2022-08-07
826443,51556,2022-01-24
720750,51557,2022-04-22
856602,51558,2022-01-22
464769,51559,2022-06-14
774199,51560,2022-04-07
224964,51561,2022-07-24
594721,51562,2022-05-21
951343,51563,2022-06-26
20901,51564,2022-03-23
559287,51565,2022-05-26
310057,51566,2022-07-02
660969,51567,2022-09-02
534408,51568,2022-02-01
327735,51569,2022-01-04
371517,51570,2022-05-13
593265,51571,2022-11-06
313821,51572,2022-03-23
288201,51573,2022-07-28
270731,51574,2022-10-17
837374,51575,2022-05-23
231025,51576,2022-12-06
692925,51577,2022-05-26
861037,51578,2022-12-10
333113,51579,2022-06-07
991057,51580,2022-12-15
42646,51581,2022-04-28
656936,51582,2022-02-27
629686,51583,2022-05-04
852346,51584,2022-04-17
963469,51585,2022-01-23
459985,51586,2022-03-15
666793,51587,2022-12-01
147801,51588,2022-04-27
555480,51589,2022-10-07
942364,51590,2022-08-11
6273,51591,2022-08-15
955075,51592,2022-04-02
806975,51593,2022-01-24
322364,51594,2022-03-02
28777,51595,2022-07-01
633320,51596,2022-11-24
632851,51597,2022-07-30
93292,51598,2022-12-10
197129,51599,2022-04-21
715801,51600,2022-11-04
231200,51601,2022-10-26
475406,51602,2022-05-17
928628,51603,2022-12-21
771456,51604,2022-12-29
813981,51605,2022-02-08
718733,51606,2022-08-29
155543,51607,2022-03-23
347290,51608,2022-03-18
355525,51609,2022-06-08
88344,51610,2022-01-13
314657,51611,2022-09-05
174252,51612,2022-06-13
749256,51613,2022-09-04
837065,51614,2022-11-30
317244,51615,2022-08-07
657405,51616,2022-09-23
59180,51617,2022-07-20
113540,51618,2022-05-07
194597,51619,2022-02-30
199650,51620,2022-10-13
973097,51621,2022-01-12
73200,51622,2022-01-10
553884,51623,2022-10-11
190189,51624,2022-06-01
473815,51625,2022-08-03
605823,51626,2022-12-15
589933,51627,2022-11-24
320799,51628,2022-06-13
837611,51629,2022-10-02
813762,51630,2022-12-29
478489,51631,2022-09-29
22790,51632,2022-02-21
766464,51633,2022-02-03
20323,51634,2022-05-24
539365,51635,2022-04-26
120340,51636,2022-07-16
639171,51637,2022-03-11
169127,51638,2022-05-14
708878,51639,2022-08-24
795747,51640,2022-08-05
336846,51641,2022-07-23
186601,51642,2022-08-16
363495,51643,2022-05-13
837526,51644,2022-02-02
372123,51645,2022-03-23
591343,51646,2022-06-25
831398,51647,2022-05-15
155255,51648,2022-12-12
760728,51649,2022-09-10
590372,51650,2022-09-30
733502,51651,2022-02-16
575168,51652,2022-09-21
604243,51653,2022-12-05
506692,51654,2022-04-14
317583,51655,2022-04-11
431,51656,2022-11-16
874560,51657,2022-09-23
649585,51658,2022-02-09
477555,51659,2022-10-23
83408,51660,2022-04-12
999650,51661,2022-12-14
638493,51662,2022-04-25
887832,51663,2022-01-04
866313,51664,2022-10-28
589946,51665,2022-02-25
585548,51666,2022-06-13
579909,51667,2022-08-08
900777,51668,2022-08-12
32,51669,2022-12-25
681180,51670,2022-01-11
832704,51671,2022-06-07
332180,51672,2022-03-27
203131,51673,2022-03-23
640494,51674,2022-04-28
679879,51675,2022-05-03
869963,51676,2022-12-09
290384,51677,2022-10-27
752851,51678,2022-03-16
176935,51679,2022-01-23
238452,51680,2022-08-29
238653,51681,2022-08-13
330847,51682,2022-09-12
3485,51683,2022-04-26
429274,51684,2022-07-14
925557,51685,2022-05-24
959220,51686,2022-04-04
414365,51687,2022-08-05
185554,51688,2022-07-25
662487,51689,2022-01-01
355660,51690,2022-07-28
978731,51691,2022-12-08
112983,51692,2022-05-24
872595,51693,2022-01-12
491406,51694,2022-07-14
668311,51695,2022-10-29
239094,51696,2022-01-15
839878,51697,2022-01-28
134635,51698,2022-05-16
732598,51699,2022-02-25
357121,51700,2022-09-18
31926,51701,2022-09-19
596469,51702,2022-08-23
227102,51703,2022-12-26
163603,51704,2022-10-28
602278,51705,2022-07-12
214865,51706,2022-03-22
922584,51707,2022-03-19
946165,51708,2022-01-04
160708,51709,2022-04-02
562565,51710,2022-09-25
98184,51711,2022-10-12
68065,51712,2022-02-30
72805,51713,2022-02-06
855999,51714,2022-07-22
29168,51715,2022-11-19
738305,51716,2022-02-04
215656,51717,2022-07-01
581829,51718,2022-11-21
446657,51719,2022-10-11
423480,51720,2022-07-13
709357,51721,2022-02-07
986386,51722,2022-02-03
1963,51723,2022-05-16
722160,51724,2022-09-20
245200,51725,2022-07-09
30616,51726,2022-01-27
918274,51727,2022-01-01
142710,51728,2022-02-08
139227,51729,2022-06-04
920190,51730,2022-07-30
178598,51731,2022-09-17
853384,51732,2022-02-21
957375,51733,2022-10-27
535575,51734,2022-02-11
545647,51735,2022-10-06
954056,51736,2022-12-29
669721,51737,2022-12-08
664188,51738,2022-07-16
892626,51739,2022-01-14
395151,51740,2022-07-08
740860,51741,2022-09-10
948391,51742,2022-10-13
286780,51743,2022-09-13
699512,51744,2022-09-02
774344,51745,2022-02-10
453838,51746,2022-12-25
88158,51747,2022-09-13
352473,51748,2022-06-22
739369,51749,2022-12-16
929261,51750,2022-04-19
591225,51751,2022-08-06
706097,51752,2022-05-07
357163,51753,2022-10-30
635378,51754,2022-01-20
896531,51755,2022-08-04
832228,51756,2022-05-07
891849,51757,2022-11-03
277407,51758,2022-07-27
13026,51759,2022-07-26
670390,51760,2022-03-13
120060,51761,2022-03-21
244379,51762,2022-02-18
325440,51763,2022-03-11
657575,51764,2022-06-14
356592,51765,2022-01-18
985947,51766,2022-06-14
154981,51767,2022-08-29
482554,51768,2022-01-23
966915,51769,2022-02-07
863457,51770,2022-01-17
247592,51771,2022-09-05
278364,51772,2022-06-08
805212,51773,2022-08-18
913085,51774,2022-11-07
775321,51775,2022-07-21
342607,51776,2022-02-09
975532,51777,2022-07-07
431965,51778,2022-10-21
792186,51779,2022-11-05
592693,51780,2022-03-11
9675,51781,2022-01-08
858443,51782,2022-06-28
466024,51783,2022-08-17
546594,51784,2022-02-28
311715,51785,2022-05-26
234746,51786,2022-08-21
483798,51787,2022-10-07
707981,51788,2022-01-23
723566,51789,2022-02-11
142369,51790,2022-03-01
437205,51791,2022-02-16
278432,51792,2022-06-09
859142,51793,2022-04-07
712971,51794,2022-08-09
872781,51795,2022-07-05
152728,51796,2022-10-24
154119,51797,2022-06-25
786651,51798,2022-01-21
98383,51799,2022-01-05
927448,51800,2022-11-10
274693,51801,2022-01-30
695283,51802,2022-02-29
156112,51803,2022-06-27
870645,51804,2022-09-23
174392,51805,2022-12-05
95766,51806,2022-08-19
235614,51807,2022-01-21
558496,51808,2022-08-10
374833,51809,2022-06-25
829070,51810,2022-04-08
379523,51811,2022-02-01
646661,51812,2022-05-15
974946,51813,2022-07-01
828932,51814,2022-04-17
25811,51815,2022-04-03
597168,51816,2022-08-06
633664,51817,2022-03-10
178406,51818,2022-04-22
895648,51819,2022-03-17
971834,51820,2022-11-02
162114,51821,2022-06-06
159156,51822,2022-05-30
832902,51823,2022-11-13
546135,51824,2022-07-26
214059,51825,2022-09-30
215360,51826,2022-08-21
24476,51827,2022-06-29
607385,51828,2022-09-30
913106,51829,2022-02-21
123205,51830,2022-04-26
933639,51831,2022-01-17
239761,51832,2022-07-23
691579,51833,2022-06-20
125809,51834,2022-07-03
542974,51835,2022-08-11
569944,51836,2022-08-28
249300,51837,2022-04-03
285061,51838,2022-06-01
953308,51839,2022-10-07
116347,51840,2022-10-18
769887,51841,2022-02-10
196593,51842,2022-02-22
862549,51843,2022-09-07
519002,51844,2022-06-11
801281,51845,2022-02-17
543404,51846,2022-01-28
107128,51847,2022-07-07
535499,51848,2022-04-12
483726,51849,2022-03-24
97474,51850,2022-10-09
201481,51851,2022-01-12
992736,51852,2022-02-14
633220,51853,2022-02-09
755234,51854,2022-07-04
936432,51855,2022-03-06
695865,51856,2022-12-22
994612,51857,2022-04-09
463353,51858,2022-09-07
638447,51859,2022-02-04
483960,51860,2022-06-16
178139,51861,2022-02-29
371960,51862,2022-05-29
699392,51863,2022-05-05
199225,51864,2022-07-14
334401,51865,2022-12-05
149682,51866,2022-02-26
115814,51867,2022-12-14
870851,51868,2022-05-03
594929,51869,2022-03-23
612424,51870,2022-07-09
402753,51871,2022-04-22
877658,51872,2022-06-07
616168,51873,2022-01-26
349732,51874,2022-03-17
367367,51875,2022-11-25
755363,51876,2022-11-21
142139,51877,2022-02-05
465753,51878,2022-11-22
187541,51879,2022-05-10
749197,51880,2022-06-23
852755,51881,2022-08-10
490800,51882,2022-11-13
203692,51883,2022-03-18
190415,51884,2022-06-26
361071,51885,2022-09-24
984666,51886,2022-03-12
256385,51887,2022-01-17
680274,51888,2022-10-28
930985,51889,2022-10-12
88648,51890,2022-02-04
293340,51891,2022-12-18
954831,51892,2022-11-12
674432,51893,2022-03-05
327892,51894,2022-12-05
455324,51895,2022-06-23
741020,51896,2022-07-12
253284,51897,2022-02-13
305855,51898,2022-03-28
986481,51899,2022-12-11
219951,51900,2022-05-29
826244,51901,2022-05-26
77360,51902,2022-03-30
161456,51903,2022-08-26
136070,51904,2022-03-04
979138,51905,2022-10-21
490709,51906,2022-03-20
102256,51907,2022-07-16
78407,51908,2022-04-08
5398,51909,2022-06-14
59958,51910,2022-01-05
423015,51911,2022-05-12
883517,51912,2022-02-28
454272,51913,2022-07-16
866667,51914,2022-09-09
416443,51915,2022-07-19
383544,51916,2022-11-11
935906,51917,2022-11-09
505615,51918,2022-08-16
228867,51919,2022-02-15
734506,51920,2022-11-26
935291,51921,2022-03-11
276584,51922,2022-10-06
158292,51923,2022-11-16
601395,51924,2022-11-09
621712,51925,2022-09-02
294110,51926,2022-09-28
740533,51927,2022-05-22
366543,51928,2022-10-28
35830,51929,2022-03-02
688443,51930,2022-01-17
2593,51931,2022-07-02
316854,51932,2022-02-03
127122,51933,2022-03-07
717013,51934,2022-09-30
110066,51935,2022-05-17
619290,51936,2022-05-12
743212,51937,2022-06-03
518678,51938,2022-12-08
136712,51939,2022-11-13
740084,51940,2022-05-02
431106,51941,2022-11-16
516123,51942,2022-04-27
984624,51943,2022-11-01
978939,51944,2022-10-18
492189,51945,2022-09-17
774037,51946,2022-02-05
110731,51947,2022-01-22
803919,51948,2022-01-23
958678,51949,2022-05-14
86524,51950,2022-07-03
548170,51951,2022-07-24
196151,51952,2022-06-03
906804,51953,2022-01-25
86449,51954,2022-05-05
78664,51955,2022-06-09
314188,51956,2022-11-24
481768,51957,2022-09-13
977880,51958,2022-08-13
90799,51959,2022-06-01
578553,51960,2022-01-19
737629,51961,2022-11-22
301105,51962,2022-02-22
146289,51963,2022-10-12
976042,51964,2022-02-15
64572,51965,2022-12-30
658014,51966,2022-09-07
868918,51967,2022-03-11
476039,51968,2022-01-29
882634,51969,2022-02-06
404198,51970,2022-06-02
661007,51971,2022-07-20
345996,51972,2022-08-04
910314,51973,2022-08-06
40891,51974,2022-06-04
685948,51975,2022-10-01
478535,51976,2022-01-01
763417,51977,2022-08-22
970676,51978,2022-06-07
865851,51979,2022-10-16
105309,51980,2022-07-20
819971,51981,2022-06-22
951197,51982,2022-12-24
279999,51983,2022-05-03
392266,51984,2022-05-26
260440,51985,2022-07-23
660608,51986,2022-11-10
23153,51987,2022-06-13
957888,51988,2022-07-11
621524,51989,2022-01-11
304039,51990,2022-12-18
304463,51991,2022-05-29
550061,51992,2022-05-01
477363,51993,2022-11-17
716810,51994,2022-03-21
515104,51995,2022-07-28
277800,51996,2022-06-04
296620,51997,2022-09-08
779742,51998,2022-01-14
664047,51999,2022-03-24
320483,52000,2022-12-13
808604,52001,2022-11-05
82851,52002,2022-11-01
772302,52003,2022-11-29
456930,52004,2022-01-24
979772,52005,2022-09-05
511241,52006,2022-05-11
400263,52007,2022-08-02
93218,52008,2022-11-08
758285,52009,2022-10-06
468673,52010,2022-10-03
844044,52011,2022-03-02
634649,52012,2022-03-26
630202,52013,2022-12-10
932914,52014,2022-05-08
458165,52015,2022-03-15
973683,52016,2022-02-15
985684,52017,2022-08-29
376429,52018,2022-07-06
566414,52019,2022-01-16
827120,52020,2022-10-06
470455,52021,2022-02-29
752352,52022,2022-02-19
54050,52023,2022-04-01
942003,52024,2022-01-11
52519,52025,2022-01-29
900683,52026,2022-09-11
381807,52027,2022-01-25
562884,52028,2022-11-12
831164,52029,2022-09-02
590206,52030,2022-06-15
498680,52031,2022-12-27
554653,52032,2022-09-15
64309,52033,2022-09-04
10695,52034,2022-02-14
668110,52035,2022-02-04
357582,52036,2022-08-20
275105,52037,2022-04-23
95079,52038,2022-02-07
212961,52039,2022-05-24
283702,52040,2022-09-14
489547,52041,2022-01-24
480145,52042,2022-06-11
140854,52043,2022-09-29
264804,52044,2022-04-28
803269,52045,2022-02-10
89540,52046,2022-08-23
635190,52047,2022-03-02
151297,52048,2022-07-27
538948,52049,2022-01-18
374971,52050,2022-12-18
396284,52051,2022-09-06
88103,52052,2022-04-25
740354,52053,2022-12-28
896882,52054,2022-08-21
63044,52055,2022-08-04
880763,52056,2022-05-18
438884,52057,2022-05-03
734603,52058,2022-07-13
589370,52059,2022-10-25
163566,52060,2022-08-05
663943,52061,2022-11-20
40917,52062,2022-12-21
244457,52063,2022-02-15
800802,52064,2022-09-18
602047,52065,2022-07-09
549349,52066,2022-11-18
585323,52067,2022-08-24
66162,52068,2022-10-08
605012,52069,2022-03-17
679312,52070,2022-04-11
833296,52071,2022-04-13
699850,52072,2022-08-10
542147,52073,2022-10-25
988576,52074,2022-04-10
173750,52075,2022-03-05
66926,52076,2022-05-01
885366,52077,2022-06-14
662154,52078,2022-10-16
594237,52079,2022-02-06
861715,52080,2022-12-05
498819,52081,2022-11-21
844302,52082,2022-07-03
773389,52083,2022-10-10
39850,52084,2022-09-10
536181,52085,2022-02-15
632704,52086,2022-08-09
655858,52087,2022-05-10
944255,52088,2022-06-23
194727,52089,2022-06-12
597965,52090,2022-12-21
930314,52091,2022-07-28
630123,52092,2022-10-03
358887,52093,2022-01-16
822162,52094,2022-04-19
169515,52095,2022-09-23
730177,52096,2022-11-07
826189,52097,2022-06-20
909040,52098,2022-05-30
288093,52099,2022-03-25
809176,52100,2022-01-08
993165,52101,2022-12-23
555058,52102,2022-06-16
272234,52103,2022-04-14
58477,52104,2022-07-19
201220,52105,2022-06-17
967254,52106,2022-02-02
94454,52107,2022-07-27
881389,52108,2022-11-12
203294,52109,2022-06-21
495568,52110,2022-05-03
337441,52111,2022-08-11
565337,52112,2022-01-29
91490,52113,2022-03-05
987408,52114,2022-10-17
387659,52115,2022-04-28
738729,52116,2022-07-05
451832,52117,2022-05-17
327505,52118,2022-10-15
161710,52119,2022-08-21
952362,52120,2022-01-24
135048,52121,2022-05-13
457753,52122,2022-04-03
705120,52123,2022-10-08
839054,52124,2022-01-24
60656,52125,2022-08-12
503677,52126,2022-05-17
972665,52127,2022-07-14
851299,52128,2022-12-16
560272,52129,2022-08-04
788891,52130,2022-04-19
193612,52131,2022-07-24
856696,52132,2022-05-16
470336,52133,2022-08-19
192684,52134,2022-12-09
85275,52135,2022-11-18
252938,52136,2022-05-08
931713,52137,2022-10-06
529217,52138,2022-02-10
973012,52139,2022-11-26
352323,52140,2022-08-03
935581,52141,2022-01-18
798706,52142,2022-01-26
12766,52143,2022-01-29
210409,52144,2022-05-07
649004,52145,2022-10-10
769724,52146,2022-03-04
725976,52147,2022-05-27
229643,52148,2022-07-17
788413,52149,2022-03-19
631221,52150,2022-06-05
5188,52151,2022-06-05
260647,52152,2022-06-24
129232,52153,2022-12-24
700469,52154,2022-09-28
615757,52155,2022-05-27
341459,52156,2022-10-24
778452,52157,2022-04-26
151616,52158,2022-03-02
459999,52159,2022-01-05
820670,52160,2022-03-06
298057,52161,2022-04-16
171401,52162,2022-11-04
801823,52163,2022-01-29
786528,52164,2022-05-11
564780,52165,2022-08-11
384581,52166,2022-10-17
77132,52167,2022-02-19
167703,52168,2022-12-26
935258,52169,2022-09-07
758825,52170,2022-05-06
323281,52171,2022-06-12
726292,52172,2022-01-23
426745,52173,2022-03-22
596087,52174,2022-11-03
50126,52175,2022-01-27
38624,52176,2022-03-18
750457,52177,2022-07-08
583765,52178,2022-06-16
537778,52179,2022-12-22
910155,52180,2022-05-17
988266,52181,2022-02-01
777485,52182,2022-07-18
15573,52183,2022-09-01
966802,52184,2022-08-11
230103,52185,2022-12-06
790849,52186,2022-02-19
639590,52187,2022-11-14
440104,52188,2022-09-25
521673,52189,2022-09-03
689551,52190,2022-08-21
39845,52191,2022-04-09
969277,52192,2022-04-15
329237,52193,2022-04-22
980170,52194,2022-08-29
863618,52195,2022-08-12
196896,52196,2022-07-20
935501,52197,2022-03-22
503238,52198,2022-08-17
903218,52199,2022-03-22
641686,52200,2022-07-22
590548,52201,2022-06-03
959503,52202,2022-01-06
670861,52203,2022-06-05
701713,52204,2022-07-07
422761,52205,2022-01-25
875187,52206,2022-12-27
561041,52207,2022-11-16
755554,52208,2022-12-11
991736,52209,2022-01-06
813272,52210,2022-04-03
6221,52211,2022-06-27
528444,52212,2022-06-11
473071,52213,2022-12-02
326133,52214,2022-12-01
417524,52215,2022-01-18
715408,52216,2022-08-10
602745,52217,2022-06-29
943966,52218,2022-10-27
833360,52219,2022-11-08
8048,52220,2022-11-18
271149,52221,2022-02-17
433792,52222,2022-09-09
697636,52223,2022-10-15
107404,52224,2022-02-07
494959,52225,2022-11-10
7194,52226,2022-03-04
860087,52227,2022-09-19
614072,52228,2022-07-12
934468,52229,2022-12-04
732983,52230,2022-10-01
739330,52231,2022-03-08
960683,52232,2022-11-15
165725,52233,2022-12-10
307169,52234,2022-06-29
338679,52235,2022-05-22
195766,52236,2022-05-27
222314,52237,2022-06-12
283663,52238,2022-05-25
636190,52239,2022-04-09
558386,52240,2022-01-02
674410,52241,2022-08-24
878521,52242,2022-05-05
267561,52243,2022-11-06
415951,52244,2022-06-21
415614,52245,2022-12-03
433207,52246,2022-07-09
837621,52247,2022-10-08
128731,52248,2022-06-22
39779,52249,2022-12-27
495893,52250,2022-11-03
428031,52251,2022-01-22
229112,52252,2022-10-09
400726,52253,2022-06-05
91289,52254,2022-06-05
463669,52255,2022-10-03
879951,52256,2022-08-14
537356,52257,2022-11-30
401951,52258,2022-11-18
346164,52259,2022-07-14
133992,52260,2022-10-05
970208,52261,2022-10-24
141718,52262,2022-02-10
296795,52263,2022-05-26
908274,52264,2022-04-18
555226,52265,2022-10-27
892926,52266,2022-08-21
215090,52267,2022-01-16
724113,52268,2022-06-16
533753,52269,2022-03-02
849251,52270,2022-11-05
314686,52271,2022-08-06
144200,52272,2022-12-19
367664,52273,2022-11-10
22786,52274,2022-12-03
741478,52275,2022-07-10
656198,52276,2022-02-20
940226,52277,2022-05-24
73132,52278,2022-01-16
946685,52279,2022-05-19
450008,52280,2022-08-24
990381,52281,2022-02-16
295781,52282,2022-08-21
862151,52283,2022-09-26
174347,52284,2022-12-20
470314,52285,2022-11-30
224154,52286,2022-04-29
765294,52287,2022-03-04
369550,52288,2022-01-21
756890,52289,2022-09-26
863207,52290,2022-10-11
537018,52291,2022-08-16
78005,52292,2022-02-20
333329,52293,2022-05-19
601410,52294,2022-12-22
109450,52295,2022-05-04
144094,52296,2022-06-13
269855,52297,2022-09-06
560282,52298,2022-08-24
77291,52299,2022-10-30
566656,52300,2022-07-26
579840,52301,2022-07-11
451817,52302,2022-07-10
480910,52303,2022-05-01
261663,52304,2022-09-06
611105,52305,2022-11-04
330480,52306,2022-11-24
197839,52307,2022-07-17
632999,52308,2022-01-02
590770,52309,2022-12-22
679782,52310,2022-03-29
873232,52311,2022-03-11
850260,52312,2022-06-15
577924,52313,2022-04-17
364790,52314,2022-04-03
912645,52315,2022-01-22
855692,52316,2022-01-22
188401,52317,2022-11-21
353361,52318,2022-07-13
497892,52319,2022-02-15
193784,52320,2022-09-10
280113,52321,2022-08-22
585907,52322,2022-10-05
268488,52323,2022-03-24
237927,52324,2022-09-11
484953,52325,2022-01-29
147515,52326,2022-04-28
872363,52327,2022-01-17
657896,52328,2022-09-05
641432,52329,2022-05-12
405536,52330,2022-08-01
900544,52331,2022-09-21
604626,52332,2022-10-27
305696,52333,2022-01-12
223743,52334,2022-04-09
688730,52335,2022-12-23
681004,52336,2022-08-18
897999,52337,2022-02-13
137887,52338,2022-07-13
530048,52339,2022-05-07
114346,52340,2022-07-22
255470,52341,2022-01-10
526120,52342,2022-07-23
160931,52343,2022-12-02
670506,52344,2022-11-27
451887,52345,2022-09-28
860016,52346,2022-02-19
183597,52347,2022-04-17
627422,52348,2022-07-06
947831,52349,2022-06-10
73325,52350,2022-10-12
996175,52351,2022-01-14
189761,52352,2022-03-24
548560,52353,2022-11-25
688367,52354,2022-10-11
822453,52355,2022-04-28
904460,52356,2022-09-25
89995,52357,2022-12-22
276782,52358,2022-02-23
365903,52359,2022-05-27
590310,52360,2022-04-25
